RegionID,SizeRank,RegionName,RegionType,StateName,BaseDate,2022-06-30,2022-08-31,2023-05-31
394310,811,"Albert Lea, MN",Msa,MN,2022-05-31,0.6,2.4,5.5
394786,812,"Lewisburg, TN",Msa,TN,2022-05-31,1.1,3.5,12.7
394708,813,"Iron Mountain, MI",Msa,MI,2022-05-31,0.4,2.1,5.2
394795,814,"Lincoln, IL",Msa,IL,2022-05-31,0.6,2.1,3.6
394725,815,"Jesup, GA",Msa,GA,2022-05-31,0.7,2.9,7.6
394751,816,"Kirksville, MO",Msa,MO,2022-05-31,0.6,1.9,4.6
394320,818,"Alpena, MI",Msa,MI,2022-05-31,0.7,2.5,5.9
395100,819,"Silver City, NM",Msa,NM,2022-05-31,0.8,2.2,6.0
394706,820,"Indianola, MS",Msa,MS,2022-05-31,0.4,1.9,4.7
753879,821,"Elkins, WV",Msa,WV,2022-05-31,0.8,2.8,2.4
394774,822,"Las Vegas, NM",Msa,NM,2022-05-31,0.4,2.1,4.5
394846,823,"McPherson, KS",Msa,KS,2022-05-31,0.5,2.0,4.2
395093,824,"Sheridan, WY",Msa,WY,2022-05-31,0.7,2.6,6.1
395206,825,"Washington Court House, OH",Msa,OH,2022-05-31,0.7,2.7,7.5
394381,826,"Bennettsville, SC",Msa,SC,2022-05-31,0.7,2.6,7.2
395185,827,"Van Wert, OH",Msa,OH,2022-05-31,0.5,2.1,5.5
394853,828,"Merrill, WI",Msa,WI,2022-05-31,0.6,2.2,4.7
753901,829,"Ludington, MI",Msa,MI,2022-05-31,0.4,2.3,6.4
394858,830,"Middlesborough, KY",Msa,KY,2022-05-31,0.9,3.1,6.7
394508,831,"Crescent City, CA",Msa,CA,2022-05-31,0.6,2.5,5.5
394921,832,"North Vernon, IN",Msa,IN,2022-05-31,0.6,2.4,6.5
394673,833,"Hays, KS",Msa,KS,2022-05-31,0.7,2.1,3.2
394601,834,"Forrest City, AR",Msa,AR,2022-05-31,0.8,2.9,6.3
394606,835,"Fort Morgan, CO",Msa,CO,2022-05-31,0.7,3.0,8.3
394864,836,"Mineral Wells, TX",Msa,TX,2022-05-31,1.5,3.7,8.1
753871,837,"Breckenridge, CO",Msa,CO,2022-05-31,2.0,5.1,13.5
394364,838,"Bastrop, LA",Msa,LA,2022-05-31,0.9,2.5,3.3
394356,839,"Bainbridge, GA",Msa,GA,2022-05-31,0.9,2.8,6.8
395214,840,"Wauchula, FL",Msa,FL,2022-05-31,0.7,2.5,6.9
753884,841,"Hailey, ID",Msa,ID,2022-05-31,0.7,2.9,10.4
394643,842,"Great Bend, KS",Msa,KS,2022-05-31,0.5,2.5,4.0
753926,843,"Weatherford, OK",Msa,OK,2022-05-31,0.2,1.5,2.9
395211,844,"Watertown, SD",Msa,SD,2022-05-31,0.7,2.5,5.6
395154,846,"Thomaston, GA",Msa,GA,2022-05-31,1.0,3.0,7.9
394892,847,"Mountain Home, ID",Msa,ID,2022-05-31,0.9,3.2,11.4
394322,848,"Altus, OK",Msa,OK,2022-05-31,0.7,2.8,5.7
395181,849,"Uvalde, TX",Msa,TX,2022-05-31,1.0,3.1,6.3
394791,850,"Lexington, NE",Msa,NE,2022-05-31,0.6,2.6,6.1
394401,851,"Boone, IA",Msa,IA,2022-05-31,0.5,2.2,5.0
395159,852,"Toccoa, GA",Msa,GA,2022-05-31,1.0,3.2,8.3
394470,853,"Clarksdale, MS",Msa,MS,2022-05-31,,,-1.7
395138,854,"Summerville, GA",Msa,GA,2022-05-31,0.9,2.7,6.0
753909,855,"Ottawa, KS",Msa,KS,2022-05-31,0.7,2.7,6.4
394912,856,"New Ulm, MN",Msa,MN,2022-05-31,0.6,2.4,5.6
394830,857,"Marshall, MN",Msa,MN,2022-05-31,0.5,2.3,5.4
394758,858,"La Grande, OR",Msa,OR,2022-05-31,0.6,2.4,6.4
394649,859,"Greensburg, IN",Msa,IN,2022-05-31,0.7,2.6,7.0
394854,860,"Mexico, MO",Msa,MO,2022-05-31,0.9,3.1,7.1
394869,861,"Moberly, MO",Msa,MO,2022-05-31,0.7,2.9,6.7
753923,862,"The Dalles, OR",Msa,OR,2022-05-31,0.7,2.9,7.8
394529,863,"Deming, NM",Msa,NM,2022-05-31,0.8,2.8,6.9
394584,864,"Fallon, NV",Msa,NV,2022-05-31,0.7,2.6,8.9
394615,865,"Fredericksburg, TX",Msa,TX,2022-05-31,1.4,3.9,8.8
394818,866,"Magnolia, AR",Msa,AR,2022-05-31,0.5,2.0,5.1
394436,867,"Campbellsville, KY",Msa,KY,2022-05-31,0.6,2.2,4.1
394494,868,"Connersville, IN",Msa,IN,2022-05-31,0.9,3.3,8.9
394533,869,"Dickinson, ND",Msa,ND,2022-05-31,0.4,1.6,1.7
395110,870,"Spearfish, SD",Msa,SD,2022-05-31,0.6,2.3,5.9
394674,871,"Heber, UT",Msa,UT,2022-05-31,0.8,3.1,10.6
753921,872,"Steamboat Springs, CO",Msa,CO,2022-05-31,1.2,5.2,14.3
394498,873,"Cordele, GA",Msa,GA,2022-05-31,0.6,2.0,4.7
394831,874,"Marshall, MO",Msa,MO,2022-05-31,0.7,2.8,8.1
394837,874,"Maryville, MO",Msa,MO,2022-05-31,0.8,2.9,6.9
394337,876,"Arkadelphia, AR",Msa,AR,2022-05-31,0.8,2.9,5.8
394793,877,"Liberal, KS",Msa,KS,2022-05-31,2.5,5.5,6.6
394784,878,"Levelland, TX",Msa,TX,2022-05-31,0.7,2.3,5.5
395198,879,"Wahpeton, ND",Msa,ND,2022-05-31,0.4,1.8,3.7
394868,880,"Mitchell, SD",Msa,SD,2022-05-31,0.7,2.7,7.1
395130,881,"Sterling, CO",Msa,CO,2022-05-31,0.6,2.3,5.8
394959,882,"Pampa, TX",Msa,TX,2022-05-31,0.4,1.6,3.2
395241,883,"Yankton, SD",Msa,SD,2022-05-31,0.6,2.4,5.8
395227,884,"Williston, ND",Msa,ND,2022-05-31,0.6,1.8,2.2
394945,885,"Oskaloosa, IA",Msa,IA,2022-05-31,0.2,1.4,2.7
394418,886,"Brookings, OR",Msa,OR,2022-05-31,0.6,2.5,6.9
394687,887,"Hood River, OR",Msa,OR,2022-05-31,0.7,2.9,7.9
394371,888,"Beatrice, NE",Msa,NE,2022-05-31,0.7,2.4,5.0
394403,889,"Borger, TX",Msa,TX,2022-05-31,0.4,1.7,3.7
395014,890,"Raymondville, TX",Msa,TX,2022-05-31,0.5,2.0,5.1
394564,891,"Elk City, OK",Msa,OK,2022-05-31,0.4,2.1,4.1
394656,892,"Grenada, MS",Msa,MS,2022-05-31,0.7,3.2,9.5
394544,893,"Dumas, TX",Msa,TX,2022-05-31,0.4,1.8,6.2
394676,894,"Helena, AR",Msa,AR,2022-05-31,0.9,2.5,1.8
394965,895,"Parsons, KS",Msa,KS,2022-05-31,0.9,3.2,8.2
753914,897,"Port Lavaca, TX",Msa,TX,2022-05-31,0.6,2.3,6.0
395239,898,"Worthington, MN",Msa,MN,2022-05-31,0.6,2.4,5.8
394979,899,"Pierre, SD",Msa,SD,2022-05-31,0.5,2.3,5.9
394578,900,"Evanston, WY",Msa,WY,2022-05-31,0.7,2.3,5.0
394718,901,"Jamestown, ND",Msa,ND,2022-05-31,0.5,1.8,1.7
395004,902,"Prineville, OR",Msa,OR,2022-05-31,0.7,3.1,9.3
394659,905,"Guymon, OK",Msa,OK,2022-05-31,0.3,0.6,5.8
395135,908,"Storm Lake, IA",Msa,IA,2022-05-31,0.4,1.9,4.1
395236,909,"Woodward, OK",Msa,OK,2022-05-31,0.5,2.3,4.0
394996,910,"Portales, NM",Msa,NM,2022-05-31,0.3,1.6,4.8
394678,911,"Hereford, TX",Msa,TX,2022-05-31,1.1,3.0,8.7
753908,913,"Othello, WA",Msa,WA,2022-05-31,0.7,2.6,7.5
394805,914,"Los Alamos, NM",Msa,NM,2022-05-31,0.8,3.0,7.3
394594,915,"Fitzgerald, GA",Msa,GA,2022-05-31,0.8,2.6,5.8
394841,916,"Maysville, KY",Msa,KY,2022-05-31,0.6,2.0,4.7
394342,918,"Atchison, KS",Msa,KS,2022-05-31,0.7,2.7,4.8
395104,919,"Snyder, TX",Msa,TX,2022-05-31,0.5,2.2,5.4
753880,920,"Fairfield, IA",Msa,IA,2022-05-31,0.5,1.8,3.4
395111,921,"Spencer, IA",Msa,IA,2022-05-31,0.4,2.0,3.7
395112,921,"Spirit Lake, IA",Msa,IA,2022-05-31,0.5,2.1,4.5
753925,923,"Vineyard Haven, MA",Msa,MA,2022-05-31,0.7,2.8,6.4
753927,924,"Winnemucca, NV",Msa,NV,2022-05-31,0.4,1.6,3.8
395142,925,"Sweetwater, TX",Msa,TX,2022-05-31,0.7,2.1,4.0
394330,926,"Andrews, TX",Msa,TX,2022-05-31,0.5,2.0,6.5
753929,927,"Zapata, TX",Msa,TX,2022-05-31,0.3,1.3,3.3
395186,928,"Vermillion, SD",Msa,SD,2022-05-31,0.8,2.8,6.6
394767,929,"Lamesa, TX",Msa,TX,2022-05-31,1.1,3.6,9.0
753874,930,"Craig, CO",Msa,CO,2022-05-31,0.4,1.8,2.9
394968,931,"Pecos, TX",Msa,TX,2022-05-31,1.3,4.3,14.7
395188,932,"Vernon, TX",Msa,TX,2022-05-31,0.4,1.5,3.6
394743,933,"Ketchikan, AK",Msa,AK,2022-05-31,0.6,2.0,3.6
